SEASON_YEAR,PLAYER_ID,FIRST_NAME,LAST_NAME,POSITION,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN_FT_IN,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH
2018,1628995,Kevin,Knox,SF,6' 7.75'',6' 9'',212.6,6' 11.75'',9' 0'',4.95,8.75,9.25
2018,1628996,Sagaba,Konate,C,6' 6.5'',6' 7.5'',246,7' 0'',8' 10.5'',7.35,9.25,10.0
2018,1628997,Caleb,Martin,SF-SG,6' 4.75'',6' 6'',195.8,6' 10'',8' 5.5'',7.0,8.5,8.75
2018,1628998,Cody,Martin,SG-SF,6' 4.75'',6' 6'',188.6,6' 10.25'',8' 6.5'',5.45,8.5,9.0
2018,1628999,Yante,Maten,PF-C,6' 7.25'',6' 8.5'',246.2,7' 0.5'',8' 11.5'',8.1,9.25,10.0
2018,1629000,Brandon,McCoy,C,6' 11.5'',7' 0.5'',250.4,7' 2'',9' 2.5'',8.7,9.75,9.5
2018,1629001,DeAnthony,Melton,SG-PG,6' 2.25'',6' 3.25'',193.2,6' 8.5'',8' 3.5'',5.2,8.5,9.5
2018,1629002,Chimezie,Metu,PF-C,6' 8.5'',6' 9.5'',219.6,7' 0.5'',9' 0'',5.05,9.0,9.25
2018,1629003,Shake,Milton,SG-PG,6' 4.5'',6' 5.5'',207.2,7' 0.75'',8' 3.5'',6.8,8.75,9.5
2018,1629004,Sviatoslav,Mykhailiuk,SG-SF,6' 6.5'',6' 7.75'',211.6,6' 4.75'',8' 4'',8.45,8.25,9.5
2018,1629005,Malik,Newman,SG,6' 2.5'',6' 3.25'',189.2,6' 5.5'',8' 2.5'',6.25,8.5,9.5
2018,1629006,Josh,Okogie,SG,6' 3'',6' 4.5'',210.8,7' 0'',8' 6'',5.2,9.0,9.75
2018,1629033,Theo,Pinson,SG-SF,6' 5'',6' 6.75'',211.2,6' 10.75'',8' 7.5'',7.35,9.0,9.0
2018,1629007,Jontay,Porter,C-PF,6' 10'',6' 11.5'',236,7' 0.25'',9' 1'',13.85,8.75,9.5
2018,1629008,Michael,Porter,SF-PF,6' 9.5'',6' 10.75'',211,7' 0.25'',9' 0.5'',6.4,8.75,9.25
2018,1629009,Billy,Preston,PF,6' 8.75'',6' 10.5'',222.4,7' 2'',9' 0'',5.45,9.25,9.5
2018,1629010,Jerome,Robinson,SG,6' 4'',6' 5'',188.4,6' 7.25'',8' 2'',6.05,9.0,10.0
2018,1629012,Collin,Sexton,PG,6' 0.5'',6' 1.5'',183,6' 7.25'',8' 2.5'',5.6,8.25,8.5
2018,1629013,Landry,Shamet,PG,6' 4'',6' 5.25'',188.6,6' 6.75'',8' 4'',4.85,8.0,9.0
2018,1629014,Anfernee,Simons,SG-PG,6' 2.25'',6' 3.25'',183.2,6' 9.25'',8' 3.5'',7.7,8.75,9.0
2018,1629015,Zhaire,Smith,SF-SG,6' 2.75'',6' 4'',198.6,6' 9.75'',8' 4'',6.05,8.75,8.25
2018,1629034,Ray,Spalding,PF,6' 9'',6' 10.25'',215.4,7' 4.75'',9' 1'',5.55,9.25,9.0
2018,1629016,Omari,Spellman,PF-C,6' 8'',6' 9.25'',253.8,7' 2'',8' 11.5'',13.75,9.0,9.0
2018,1629017,Khyri,Thomas,SG,6' 2.5'',6' 3.75'',198.8,6' 10.5'',8' 5'',6.4,8.75,9.25
2018,1629018,Gary,Trent,SG,6' 4.25'',6' 5.75'',204.2,6' 8.75'',8' 2'',7.0,8.5,9.5
2018,1629019,Allonzo,Trier,SG,6' 3.75'',6' 5.25'',198,6' 6.75'',8' 2'',4.95,8.25,10.5
2018,1629021,Moritz,Wagner,C-PF,6' 10.5'',6' 11.5'',241.4,7' 0'',9' 0'',6.75,9.0,10.75
2018,1629022,Lonnie,Walker,SG,6' 3.75'',6' 4.5'',196.2,6' 10.25'',8' 3.5'',5.65,9.0,9.5
2018,1629023,PJ,Washington,PF,6' 6.5'',6' 8'',223,7' 2.5'',8' 11'',6.85,9.0,10.25
2018,1629024,Austin,Wiley,C,6' 8.25'',6' 10'',249.4,7' 5'',9' 3'',5.0,9.75,10.25
2018,1629025,Kris,Wilkes,SF,6' 6.5'',6' 7.5'',205,6' 10.25'',8' 7.5'',5.15,8.75,9.25
2018,1629026,Kenrich,Williams,SF,6' 6'',6' 7.5'',200.4,6' 7.25'',8' 7.5'',5.95,8.5,9.75
2018,1629027,Trae,Young,PG,6' 0.5'',6' 1.75'',177.8,6' 3'',7' 11.5'',5.35,8.0,9.25
2019,1629638,Nickeil,Alexander-Walker,SG,6' 4.25'',6' 5.5'',203.8,6' 9.5'',8' 6'',5.9,8.5,8.75
2019,1629628,RJ,Barrett,SF,,,,,,,,
2019,1629646,Charles,Bassey,C,6' 8.75'',6' 10'',239,7' 3.5'',9' 1.5'',8.5,9.25,9.5
2019,1629647,Darius,Bazley,PF,6' 7.75'',6' 9'',208.4,7' 0'',8' 11'',3.6,9.0,9.75
2019,1629626,Bol,Bol,C,7' 0.75'',7' 2.5'',208,7' 7'',9' 7.5'',7.1,9.25,9.5
2019,1629648,Jordan,Bone,SG,6' 1.5'',6' 2.75'',179,6' 3.25'',7' 11'',5.0,7.5,9.25
2019,1628968,Brian,Bowen II,SF,6' 6.25'',6' 7.5'',200,6' 10'',8' 7'',6.5,8.5,9.75
2019,1629065,Ky,Bowman,PG,6' 1'',6' 2.25'',181.2,6' 7'',8' 2'',4.9,8.25,9.0
2019,1629649,Ignas,Brazdeikis,SF,6' 5.75'',6' 7.25'',220.8,6' 9.25'',8' 6'',6.0,8.75,9.5
2019,1629052,O'Shae,Brissett,SF-PF,6' 7'',6' 8'',203.2,7' 0'',8' 8'',2.9,9.0,9.5
2019,1629650,Moses,Brown,C,7' 1.25'',7' 2.5'',237.2,7' 4.75'',9' 5'',7.8,9.5,10.25
2019,1629634,Brandon,Clarke,SF,6' 7.25'',6' 8.25'',207.2,6' 8.25'',8' 6'',4.9,8.25,9.5
2019,1629651,Nicolas,Claxton,C,6' 10'',6' 11.75'',216.6,7' 2.5'',9' 2'',4.5,9.25,9.5
2019,1629076,Tyler,Cook,PF,6' 7.25'',6' 8.75'',245.4,7' 0.5'',8' 10.5'',6.1,9.5,10.75
2019,1629633,Jarrett,Culver,SG,6' 5.25'',6' 6.75'',194.2,6' 9.5'',8' 4.5'',5.0,8.25,8.5
2019,1629056,Terence,Davis,SG,6' 3'',6' 4.5'',192.4,6' 8.75'',8' 5'',4.1,9.25,10.75
2019,1629652,Luguentz,Dort,PG,6' 2.75'',6' 4.25'',222.2,6' 8.5'',8' 3.5'',5.0,8.5,9.0
2019,1629653,Devon,Dotson,PG,6' 0'',6' 2'',178.6,6' 3.25'',7' 11.5'',5.9,8.25,9.5
2019,1629654,Carsen,Edwards,PG,5' 10.75'',6' 0.25'',199.4,6' 6'',7' 10.5'',5.5,8.75,9.0
2019,1629605,Tacko,Fall,C,7' 5.25'',7' 7'',288.8,8' 2.25'',10' 2.5'',6.8,10.5,10.5
2019,1628981,Bruno,Fernando,C,6' 8.75'',6' 10.25'',237,7' 3.25'',9' 2'',5.4,9.25,10.0
2019,1629655,Daniel,Gafford,PF,6' 9.25'',6' 10.5'',237.6,7' 2.25'',9' 2'',5.9,9.25,9.25
2019,1629636,Darius,Garland,PG,,,,,,,,
2019,1629656,Quentin,Grimes,SG,6' 4'',6' 5.25'',209.6,6' 7.75'',8' 4.5'',8.4,8.25,10.0
2019,1629657,Kyle,Guy,SG,6' 0.75'',6' 2.25'',167.8,6' 4.5'',7' 11.5'',5.7,8.0,8.75
2019,1628986,Jaylen,Hands,PG,6' 1.5'',6' 3'',180.4,6' 5.5'',8' 1'',5.1,8.0,8.25
2019,1629607,Jared,Harper,PG,5' 9.75'',5' 11'',169.2,6' 5.5'',7' 10'',3.9,8.25,9.5
2019,1629637,Jaxson,Hayes,PF,6' 10.25'',6' 11.5'',218.6,7' 3.5'',9' 2.5'',5.0,9.25,10.5
2019,1629608,Dewan,Hernandez,C,6' 9'',6' 10.25'',232.8,7' 1.75'',8' 11'',6.1,9.5,10.25
2019,1629639,Tyler,Herro,SG,6' 4.5'',6' 6'',192.4,6' 3.25'',8' 4.5'',7.1,8.0,8.75
2019,1629658,Jalen,Hoard,PF,6' 7.25'',6' 9'',212.6,7' 0.75'',8' 9.5'',6.7,8.75,9.75
2019,1629659,Talen,Horton-Tucker,SG,6' 2.5'',6' 4'',235.4,7' 1.25'',8' 7'',8.4,9.5,9.75
2019,1629631,De'Andre,Hunter,,,,,,,,,
2019,1629610,DaQuan,Jeffries,SF-PF,6' 4'',6' 5'',215.6,6' 11.25'',8' 8'',3.9,9.5,10.25
2019,1629660,Ty,Jerome,PG,6' 4.25'',6' 5.5'',194.4,6' 4'',8' 2'',6.5,8.25,9.5
2019,1629640,Keldon,Johnson,SG,6' 4.75'',6' 6'',216.4,6' 9.25'',8' 8'',5.6,8.0,9.25
2019,1629661,Cameron,Johnson,SG,6' 7'',6' 8.5'',205.2,6' 10'',8' 7'',5.8,8.0,8.5
2019,1629662,Mfiondu,Kabengele,PF,6' 8.75'',6' 10.25'',256.2,7' 3'',9' 1.5'',5.1,9.25,10.75
2019,1629663,Louis,King,SF,6' 6.75'',6' 8'',195.2,7' 0.25'',8' 8.5'',4.8,8.0,8.5
2019,1629641,Romeo,Langford,SG,6' 4.5'',6' 6'',,6' 11'',8' 7'',,9.0,9.0
2019,1629664,Dedric,Lawson,PF,6' 7'',6' 8.5'',233,7' 2.25'',8' 11.5'',8.9,9.75,9.75
2019,1629665,Jalen,Lecque,PG,6' 2.5'',6' 4.25'',185.2,6' 8.5'',8' 2.5'',4.0,8.75,8.5
2019,1629642,Nassir,Little,SF,6' 4.5'',6' 6'',224.2,7' 1.25'',8' 8.5'',5.9,8.75,10.0
2019,1629611,Terance,Mann,SG-SF,6' 4.75'',6' 6.5'',204.6,6' 7.75'',8' 5'',4.0,9.5,9.25
2019,1628998,Cody,Martin,PG-SG,6' 4.75'',6' 5.5'',192.2,6' 10.25'',8' 6.5'',5.0,8.25,9.0
2019,1629666,Charles,Matthews,SG,6' 5'',6' 6.25'',194.8,6' 9.5'',8' 7'',3.8,8.5,8.75
2019,1629667,Jalen,McDaniels,SF,6' 8.25'',6' 9.75'',191.6,7' 0.25'',8' 9.5'',5.7,9.0,10.0
2019,1629630,Ja,Morant,PG,,,,,,,,
2019,1629668,Zach,Norvell Jr.,SG,6' 4.5'',6' 5.5'',206.4,6' 6'',8' 5'',7.5,8.5,9.5
2019,1629669,Jaylen,Nowell,SG,6' 3.25'',6' 4.25'',202.4,6' 7.25'',8' 2'',6.1,8.25,8.5
2019,1629670,Jordan,Nwora,PF,6' 5.75'',6' 7.5'',220,6' 10.5'',8' 7'',7.8,8.5,9.25
2019,1629643,Chuma,Okeke,,,,,,,,,
2019,1629644,KZ,Okpala,SF,6' 7.25'',6' 9.5'',209.6,7' 1.75'',8' 10.5'',4.6,9.25,9.25
2019,1629671,Miye,Oni,SG,6' 4.25'',6' 5.75'',205.6,6' 10.75'',8' 4.5'',4.9,9.0,10.0
2019,1629672,Eric,Paschall,SF,6' 6'',6' 7.25'',254.4,6' 11.75'',8' 7.5'',6.3,9.0,9.5
2019,1629617,Reggie,Perry,SF-PF,6' 8'',6' 9.25'',250.8,7' 0.5'',8' 10'',6.7,9.0,10.0
2019,1629044,Shamorie,Ponds,PG,5' 11.5'',6' 0.5'',180,6' 3.5'',8' 0.5'',9.8,7.75,8.0
2019,1629673,Jordan,Poole,SG,6' 3.5'',6' 5.5'',190.8,6' 6.75'',8' 3.5'',7.5,8.25,8.5
2019,1629007,Jontay,Porter,PF,6' 9.75'',6' 11'',210.4,7' 0'',9' 1.5'',8.5,8.75,9.5
2019,1629645,Kevin,Porter Jr.,SG,6' 4'',6' 5.5'',212.6,6' 9'',8' 7'',5.1,8.75,8.75
2019,1629674,Neemias,Queta,C,6' 10.75'',7' 0.25'',225.8,7' 4.25'',9' 3.5'',6.3,9.5,11.0
2019,1629629,Cameron,Reddish,SF,6' 6.5'',6' 8'',207.8,7' 0.5'',8' 9.5'',4.7,9.0,9.0
2019,1629675,Naz,Reid,PF,6' 8.75'',6' 9.5'',255.8,7' 3.25'',9' 1'',14.0,9.5,9.25
2019,1629676,Isaiah,Roby,PF,6' 7.25'',6' 8.5'',214,7' 1'',8' 10'',3.9,9.0,10.5
2019,1629677,Luka,Samanic,PF,6' 9.5'',6' 11'',227.2,6' 10.5'',8' 11'',5.6,8.5,9.0
2019,1629678,Admiral,Schofield,SF,6' 4'',6' 5.25'',240.6,6' 9.75'',8' 6.5'',6.8,8.75,9.0
2019,1629621,Marial,Shayok,SF-PF,6' 4.5'',6' 5.5'',196.8,7' 0.25'',8' 7.5'',4.7,8.75,9.25
2019,1629679,Simisola,Shittu,PF,6' 8.5'',6' 9.5'',227.2,7' 1.25'',8' 10'',6.2,8.75,8.5
2019,1629681,Killian,Tillie,,,,,,,,,
2019,1629023,P.J.,Washington,PF,6' 6.5'',6' 8'',230.4,7' 2.25'',8' 10.5'',8.6,9.0,10.25
2019,1629682,Tremont,Waters,PG,5' 9.5'',5' 10.75'',172.4,6' 2.25'',7' 9.5'',6.6,8.0,9.75
2019,1629683,Quinndary,Weatherspoon,SG,6' 3'',6' 4.25'',206.6,6' 9'',8' 4'',6.1,8.5,9.0
2019,1629632,Coby,White,PG,6' 3.5'',6' 4.75'',191.4,6' 5'',8' 1.5'',4.3,7.75,9.0
2019,1629025,Kris,Wilkes,SF,6' 6.25'',6' 7.75'',208.8,6' 10.75'',8' 7'',4.9,8.5,9.5
2019,1629684,Grant,Williams,PF,6' 5.75'',6' 7.5'',240.2,6' 9.75'',8' 8.5'',5.4,9.0,10.5
2019,1629627,Zion,Williamson,PF,,,,,,,,
2019,1629685,Dylan,Windler,SF,6' 6.25'',6' 7.5'',195.8,6' 10'',8' 8.5'',4.6,8.25,9.5
2020,1630173,Precious,Achiuwa,PF,6'7.50'',6'8.75'',234,7'0.75'',9'0.50'',6.7,9.0,10.0
2020,1630234,Ty-Shon,Alexander,SG,6'2.00'',6'4.00'',200.8,6'8.00'',8'4.00'',12.3,8.75,8.75
2020,1628962,Udoka,Azubuike,C,6'10.00'',6'11.50'',259.5,7'7.25'',9'1.00'',9.61,9.25,10.0
2020,1630189,Tyler,Bey,PF,6'6.00'',6'7.00'',212.8,7'1.25'',8'9.50'',5.0,8.5,9.0
2020,1630213,Yoeli,Childs,PF,6'6.00'',6'7.00'',226.4,6'11.50'',8'10.00'',8.2,8.75,10.0
2020,1629603,Mamadi,Diakite,PF,6'8.50'',6'10.25'',222.1,7'3.75'',8'11.00'',7.83,9.0,10.25
2020,1629653,Devon,Dotson,PG,6'0.50'',6'1.75'',185.2,6'3.00'',7'11.00'',4.6,8.25,10.0
2020,1630220,Paul,Eboua,SF-PF,6'6.00'',6'7.50'',222.2,7'3.50'',9'0.00'',3.8,9.0,10.25
2020,1629604,CJ,Elleby,SG-SF,6'5.50'',6'6.25'',198.6,6'7.25'',8'4.50'',4.2,8.75,10.0
2020,1630235,Trent,Forrest,PG,6'3.50'',6'4.75'',203,6'7.50'',8'6.50'',5.65,9.0,9.75
2020,1630182,Josh,Green,SG-SF,6'4.50'',6'5.50'',214,6'9.75'',8'5.50'',6.8,8.0,8.75
2020,1630204,Ashton,Hagans,PG,6'1.50'',6'2.50'',193,6'8.00'',8'3.50'',4.1,9.0,9.0
2020,1630221,Joshua,Hall,SF,6'6.00'',6'7.50'',196.6,6'11.00'',8'8.50'',7.6,8.75,9.5
2020,1630223,Jalen,Harris,SG,6'2.75'',6'4.25'',193.4,6'7.00'',8'1.50'',4.4,8.25,9.5
2020,1630210,Markus,Howard,PG,5'9.50'',5'11.00'',170.8,6'0.25'',7'7.50'',9.91,8.5,7.75
2020,1630190,Elijah,Hughes,SF-SG,6'4.75'',6'6.50'',229,6'7.50'',8'5.50'',10.2,8.5,8.75
2020,1630198,Isaiah,Joe,SG,6'3.00'',6'4.50'',170.4,6'7.50'',8'5.00'',4.7,8.25,8.25
2020,1630222,Mason,Jones,SG,6'3.75'',6'5.75'',207.2,6'7.00'',8'6.50'',8.9,8.75,8.5
2020,1630233,Nathan,Knight,PF-C,6'8.00'',6'9.75'',235,7'2.00'',9'1.50'',8.2,9.0,9.5
2020,1630177,Theo,Maledon,PG,6'4.00'',6'5.00'',187.4,6'8.75'',8'4.50'',2.8,8.5,10.0
2020,1630211,Karim,Mane,PG-SG,6'5.00'',6'6.00'',196,6'11.00'',8'6.00'',3.73,8.5,9.75
2020,1630230,Naji,Marshall,SF,6'5.75'',6'7.00'',233.5,7'0.75'',8'6.50'',8.7,9.25,10.5
2020,1630231,Kenyon,Martin Jr.,SF-PF,6'6.00'',6'7.00'',213.2,6'7.25'',8'6.00'',5.9,8.5,8.75
2020,1630219,Skylar,Mays,SG,6'3.00'',6'4.00'',204,6'6.00'',8'3.00'',7.4,8.0,9.75
2020,1630192,Zeke,Nnaji,PF-C,6'9.25'',6'10.50'',246.8,7'2.00'',8'9.50'',5.9,9.0,10.5
2020,1629670,Jordan,Nwora,SF-PF,6'5.75'',6'7.00'',223,6'10.25'',8'8.00'',11.68,8.5,9.25
2020,1629617,Reggie,Perry,PF-C,6'8.25'',6'9.25'',249.6,7'0.25'',8'10.50'',8.4,9.25,11.0
2020,1629619,Myles,Powell,PG-SG,6'0.50'',6'1.50'',194,6'7.00'',8'3.00'',15.8,8.0,9.0
2020,1630193,Immanuel,Quickley,SG,6'2.00'',6'3.00'',185.8,6'8.25'',8'3.00'',8.2,8.0,8.75
2020,1630186,Jahmi'us,Ramsey,SG,6'2.50'',6'3.75'',193.4,6'6.00'',8'4.50'',3.4,8.75,9.75
2020,1630194,Paul,Reed Jr.,PF,6'8.50'',6'9.25'',219.2,7'2.00'',9'1.50'',6.83,9.0,8.75
2020,1630208,Nick,Richards,C,6'10.50'',6'11.50'',241.6,7'2.25'',9'2.00'',8.5,9.0,9.0
2020,1630203,Grant,Riller,PG-SG,6'0.25'',6'1.00'',178.4,6'5.25'',8'0.50'',5.4,8.0,8.5
2020,1630206,Jayden,Scrubb,SG-SF,6'5.00'',6'6.25'',185.2,6'9.50'',8'8.50'',3.7,8.25,9.75
2020,1630188,Jalen,Smith,PF-C,6'9.25'',6'10.25'',224.6,7'2.25'',9'2.00'',3.7,9.25,9.25
2020,1630199,Cassius,Stanley,SG,6'5.00'',6'6.25'',201.6,6'7.00'',8'3.50'',5.8,8.25,9.0
2020,1630205,Lamar,Stevens,SF-PF,6'5.75'',6'6.75'',228,6'9.00'',8'5.00'',6.8,8.5,9.75
2020,1630191,Isaiah,Stewart,C,6'7.25'',6'8.50'',243,7'4.75'',9'0.50'',7.5,9.0,10.5
2020,1630179,Tyrell,Terry,PG,6'1.50'',6'3.00'',170,6'1.75'',8'0.00'',7.6,7.5,8.25
2020,1629681,Killian,Tillie,PF,6'8.75'',6'10.00'',221.6,6'8.00'',8'10.00'',12.43,8.25,9.25
2020,1630214,Xavier,Tillman Sr.,PF-C,6'7.50'',6'8.50'',266.5,7'2.00'',8'10.00'',8.5,10.25,11.0
2020,1629700,Kaleb,Wesson,C,6'9.25'',6'10.25'',252.6,7'3.50'',9'3.50'',12.5,9.0,10.75
2020,1630232,Kahlil,Whitney,SF,6'5.50'',6'7.00'',205,7'0.25'',8'9.50'',5.3,9.25,10.25
2020,1630216,Cassius,Winston,PG,6'0.50'',6'1.50'',196,6'6.00'',8'1.00'',9.0,8.75,8.25
2020,1630218,Robert,Woodard II,SF,6'5.50'',6'7.00'',230.2,7'2.00'',8'9.50'',4.5,9.0,10.75
2021,1630546,Max,Abmas,PG,5'10.5'',5'11.75'',161.80,6'1.75'',7'10.0'',5.5,8.0,7.75
2021,1630534,Ochai,Agbaji,SG,6'4.5'',6'5.5'',214.40,6'10.0'',8'7.5'',4.15,9.0,8.75
2021,1630542,Marcus,Bagley,SF,6'6.0'',6'7.75'',216.80,6'11.0'',8'6.5'',7.5,8.75,8.5
2021,1630567,Scottie,Barnes,SF,6'7.0'',6'8.0'',225.40,7'2.75'',9'0.0'',5.3,9.25,10.25
2021,1629646,Charles,Bassey,C,6'9.25'',6'10.25'',230.20,7'3.0'',8'11.5'',5.9,9.0,9.5
2021,1630527,Brandon,Boston Jr.,SF,6'5.75'',6'7.0'',188.00,6'10.75'',8'8.0'',6.0,9.0,9.75
2021,1630547,James,Bouknight,SG,6'3.5'',6'4.75'',190.00,6'8.25'',8'5.5'',5.5,8.75,9.0
2021,1630535,Greg,Brown III,PF,6'7.25'',6'8.5'',206.40,7'0.25'',8'11.0'',5.5,9.0,9.75
2021,1630215,Jared,Butler,PG,6'2.25'',6'3.75'',193.00,6'4.0'',8'2.5'',5.1,8.5,8.25
2021,1630551,Justin,Champagnie,PF,6'5.75'',6'6.75'',206.40,6'9.5'',8'8.0'',6.3,8.75,8.5
2021,1630577,Julian,Champagnie,SF,6'6.5'',6'7.5'',217.40,6'10.0'',8'10.5'',8.0,9.0,8.5
2021,1630528,Josh,Christopher,SG,6'3.25'',6'4.5'',214.80,6'9.25'',8'5.0'',5.8,8.75,8.5
2021,1630536,Sharife,Cooper,PG,,,,,,,,
2021,1630595,Cade,Cunningham,PG,,,,,,,,
2021,1630245,Ayo,Dosunmu,SG,6'3.5'',6'5.0'',194.40,6'10.25'',8'6.0'',4.9,8.5,8.75
2021,1630561,David,Duke Jr.,SG,6'4.25'',6'5.5'',203.60,6'8.75'',8'6.5'',5.9,8.5,9.0
2021,1630556,Kessler,Edwards,PF,6'7.0'',6'8.0'',203.00,6'11.25'',8'10.0'',4.3,8.5,8.25
2021,1630568,Luka,Garza,C,6'10.0'',6'11.25'',242.80,7'1.5'',8'11.5'',11.7,9.0,9.25
2021,1630564,RaiQuan,Gray,PF,6'6.5'',6'7.75'',268.60,6'10.75'',8'9.0'',17.3,9.25,9.0
2021,1630224,Jalen,Green,SG,,,,,,,,
2021,1629656,Quentin,Grimes,SG,6'4.0'',6'5.25'',205.00,6'8.0'',8'5.0'',6.6,8.5,10.0
2021,1630573,Sam,Hauser,SF,6'6.75'',6'8.0'',217.40,6'9.25'',8'6.0'',7.9,8.25,9.0
2021,1630565,Aaron,Henry,SF,6'4.5'',6'6.0'',209.60,6'10.75'',8'7.5'',5.6,8.5,9.25
2021,1630574,Ariel,Hukporti,C,6'10.75'',7'0.0'',246.00,7'2.5'',9'3.5'',8.1,9.5,9.5
2021,1630562,Matt,Hurt,PF,6'8.5'',6'9.5'',232.40,6'9.5'',8'10.5'',15.2,9.0,9.0
2021,1630538,Nah'Shon,Hyland,SG,6'2.0'',6'3.5'',169.00,6'9.25'',8'5.5'',5.8,8.75,9.0
2021,1630543,Isaiah,Jackson,C,,,,,,,,
2021,1630525,David,Johnson,SG,6'3.25'',6'4.75'',202.80,6'10.5'',8'8.0'',7.5,8.25,8.5
2021,1630552,Jalen,Johnson,PF,6'7.75'',6'9.25'',209.60,7'0.25'',8'10.0'',4.5,9.75,10.5
2021,1630553,Keon,Johnson,SG,6'3.5'',6'4.75'',184.80,6'7.25'',8'1.0'',4.4,8.5,9.0
2021,1630529,Herbert,Jones,SF,6'6.0'',6'7.25'',206.40,7'0.25'',8'10.0'',5.8,8.5,9.0
2021,1630539,Kai,Jones,PF,6'10.0'',6'11.5'',221.40,7'1.75'',9'2.5'',4.7,9.0,9.5
2021,1630637,Carlik,Jones,PG,6'0.0'',6'1.0'',173.60,6'5.0'',8'1.5'',4.5,8.25,9.0
2021,1630548,Johnny,Juzang,SG,6'5.5'',6'7.0'',209.00,6'10.5'',8'4.5'',8.0,8.5,9.5
2021,1630557,Corey,Kispert,SF,6'6.0'',6'7.25'',223.80,6'7.0'',8'6.0'',6.8,8.75,10.0
2021,1630228,Jonathan,Kuminga,SF,,,,,,,,
2021,1630639,AJ,Lawson,SG-SF,6'5.5'',6'6.75'',179.20,6'6.75'',8'3.5'',4.4,8.5,9.25
2021,1630575,Scottie,Lewis,SF,6'4.0'',6'5.25'',187.60,7'0.0'',8'5.5'',4.7,8.75,9.75
2021,1630587,Isaiah,Livers,SF,6'5.75'',6'7.25'',231.80,6'9.25'',8'8.5'',9.4,9.0,9.5
2021,1630588,Makur,Maker,C,6'10.25'',6'11.25'',232.20,7'1.75'',9'4.0'',14.5,8.75,9.5
2021,1630572,Sandro,Mamukelashvili,C,6'9.0'',6'10.0'',239.80,7'1.25'',8'10.5'',7.8,9.0,9.5
2021,1630544,Tre,Mann,PG,6'3.25'',6'4.25'',177.60,6'4.0'',8'2.5'',4.1,8.0,9.0
2021,1630571,Matthew,Mayer,PF,,,,,,,,
2021,1630540,Miles,McBride,PG,6'1.0'',6'2.5'',195.20,6'8.75'',8'3.5'',6.0,9.0,9.5
2021,1630558,Davion,Mitchell,PG,6'0.0'',6'1.25'',202.40,6'4.25'',8'0.5'',6.2,8.25,8.75
2021,1630596,Evan,Mobley,PF,,,,,,,,
2021,1630600,Isaiah,Mobley,PF,6'8.0'',6'9.75'',238.00,7'3.0'',8'11.5'',12.9,9.0,10.0
2021,1630541,Moses,Moody,SG,6'4.5'',6'6.0'',210.60,7'0.75'',8'9.0'',6.8,9.0,10.0
2021,1630530,Trey,Murphy III,SF,6'7.5'',6'9.25'',206.00,7'0.0'',8'9.5'',8.1,8.5,9.0
2021,1630227,Daishen,Nix,PG,6'3.0'',6'4.25'',225.60,6'6.75'',8'4.0'',11.8,8.5,9.0
2021,1630566,John,Petty Jr.,SG,6'4.5'',6'5.75'',186.20,6'9.5'',8'7.5'',5.6,8.5,9.0
2021,1630582,Yves,Pons,PF,6'5.5'',6'6.75'',206.40,7'0.75'',8'8.0'',4.0,9.0,9.25
2021,1630554,Jason,Preston,PG,6'3.0'',6'4.0'',180.60,6'8.5'',8'4.5'',5.45,8.5,9.25
2021,1630563,Joshua,Primo,SG,6'4.0'',6'5.0'',189.00,6'9.25'',8'6.5'',6.3,9.0,10.0
2021,1630576,Roko,Prkacin,PF,6'7.5'',6'9.25'',225.40,6'11.0'',8'11.0'',7.0,8.75,9.25
2021,1629674,Neemias,Queta,C,6'11.25'',7'0.5'',248.40,7'4.0'',9'4.5'',7.6,9.25,10.5
2021,1630559,Austin,Reaves,SG,6'4.5'',6'5.75'',197.20,6'6.25'',8'5.0'',11.0,8.0,8.25
2021,1630526,Jeremiah,Robinson-Earl,PF,6'7.75'',6'9.0'',242.40,6'9.75'',8'9.5'',8.9,9.0,9.75
2021,1630545,Terrence,Shannon Jr.,SF,6'5.5'',6'6.5'',206.60,6'8.25'',8'4.0'',6.7,8.0,8.0
2021,1630549,Day'Ron,Sharpe,C,,,,,,,,
2021,1630579,Jericho,Sims,C,6'9.0'',6'10.0'',250.20,7'3.25'',8'10.0'',5.5,9.0,9.75
2021,1630531,Jaden,Springer,SG,6'3.0'',6'4.25'',202.00,6'7.75'',8'3.0'',6.3,8.5,9.75
2021,1630569,DJ,Steward,PG,6'0.75'',6'1.75'',162.20,6'7.0'',8'2.5'',5.0,8.5,9.0
2021,1630560,Cam,Thomas,SG,,,,,,,,
2021,1630550,JT,Thor,PF,6'8.5'',6'9.25'',203.00,7'3.25'',9'2.0'',6.1,9.25,9.5
2021,1630225,Isaiah,Todd,PF,6'8.75'',6'10.0'',219.00,7'1.25'',8'11.5'',6.2,9.0,9.75
2021,1630613,Duane,Washington Jr.,SG,6'2.25'',6'3.75'',196.80,6'7.75'',8'5.0'',5.1,8.25,8.75
2021,1630570,Trendon,Watford,PF,6'7.5'',6'8.75'',237.40,7'2.25'',8'9.0'',10.1,9.5,9.5
